Time.Point,T1.low,T2.low,T3.low,T4.amb,T5.amb,T6.amb,
02/19/2017 10:00,9.928,10.063,9.866,10.001,9.965,9.866,
02/19/2017 10:30,9.928,10.063,9.866,10.001,9.965,9.866,
02/19/2017 11:00,9.928,10.063,9.866,9.977,9.965,9.866,
02/19/2017 11:30,9.952,10.063,9.866,9.977,9.965,9.866,
02/19/2017 12:00,9.977,10.063,9.965,10.026,9.965,9.866,
02/19/2017 12:30,10.001,10.063,9.965,10.051,9.965,9.965,
02/19/2017 13:00,10.026,10.161,9.965,10.075,10.063,9.965,
02/19/2017 13:30,10.051,10.161,9.965,10.1,10.063,9.965,
02/19/2017 14:00,10.051,10.161,9.965,10.124,10.063,9.965,
02/19/2017 14:30,10.075,10.161,9.965,10.124,10.063,9.965,
02/19/2017 15:00,10.075,10.161,9.965,10.124,10.063,9.965,
02/19/2017 15:30,10.075,10.161,9.965,10.124,10.063,9.965,
02/19/2017 16:00,10.075,10.161,9.965,10.124,10.063,9.965,
02/19/2017 16:30,10.075,10.161,10.063,10.124,10.063,9.965,
02/19/2017 17:00,10.075,10.161,9.965,10.124,10.063,9.965,
02/19/2017 17:30,10.075,10.161,9.965,10.124,10.063,10.063,
02/19/2017 18:00,10.075,10.161,9.965,10.124,10.063,10.063,
02/19/2017 18:30,10.075,10.161,9.965,10.124,10.063,9.965,
02/19/2017 19:00,10.075,10.161,9.965,10.124,10.063,9.965,
02/19/2017 19:30,10.051,10.161,9.965,10.124,10.063,9.965,
02/19/2017 20:00,10.051,10.161,9.965,10.1,10.063,9.965,
02/19/2017 20:30,10.026,10.161,9.965,10.1,10.063,9.965,
02/19/2017 21:00,10.026,10.161,9.965,10.075,10.063,9.965,
02/19/2017 21:30,10.026,10.161,9.965,10.075,10.063,9.965,
02/19/2017 22:00,10.001,10.161,9.965,10.051,10.063,9.965,
02/19/2017 22:30,10.001,10.063,9.965,10.051,9.965,9.965,
02/19/2017 23:00,9.977,10.063,9.866,10.026,9.965,9.965,
02/19/2017 23:30,9.977,10.063,9.866,10.026,9.965,9.965,
02/20/2017 00:00,9.977,10.063,9.866,10.026,9.965,9.866,
02/20/2017 00:30,9.952,10.063,9.866,10.001,9.965,9.866,
02/20/2017 01:00,9.952,10.063,9.866,9.977,9.965,9.866,
02/20/2017 01:30,9.952,10.063,9.866,9.977,9.965,9.866,
02/20/2017 02:00,9.928,10.063,9.866,9.928,9.866,9.866,
02/20/2017 02:30,9.928,9.965,9.866,9.928,9.866,9.866,
02/20/2017 03:00,9.928,9.965,9.768,9.928,9.866,9.866,
02/20/2017 03:30,9.928,9.965,9.768,9.903,9.866,9.866,
02/20/2017 04:00,9.903,9.965,9.768,9.903,9.866,9.866,
02/20/2017 04:30,9.903,9.965,9.768,9.903,9.866,9.866,
02/20/2017 05:00,9.903,9.965,9.768,9.928,9.866,9.866,
02/20/2017 05:30,9.903,9.965,9.768,9.928,9.866,9.866,
02/20/2017 06:00,9.903,9.965,9.768,9.928,9.866,9.866,
02/20/2017 06:30,9.903,9.965,9.866,9.952,9.866,9.866,
02/20/2017 07:00,9.903,9.965,9.768,9.952,9.866,9.866,
02/20/2017 07:30,9.903,9.965,9.768,9.952,9.866,9.866,
02/20/2017 08:00,9.879,9.965,9.768,9.952,9.866,9.866,
02/20/2017 08:30,9.879,9.965,9.768,9.952,9.866,9.866,
02/20/2017 09:00,9.879,9.965,9.768,9.952,9.866,9.866,
02/20/2017 09:30,9.879,9.965,9.768,9.952,9.866,9.866,
02/20/2017 10:00,9.903,9.965,9.768,9.928,9.866,9.866,
02/20/2017 10:30,9.928,10.063,9.866,9.977,9.866,9.866,
02/20/2017 11:00,9.928,10.063,9.866,9.977,9.866,9.866,
02/20/2017 11:30,9.952,10.063,9.866,9.977,9.965,9.866,
02/20/2017 12:00,9.977,10.063,9.866,10.001,9.965,9.866,
02/20/2017 12:30,10.001,10.063,9.866,10.026,9.965,9.866,
02/20/2017 13:00,10.001,10.161,9.866,10.026,9.965,9.965,
02/20/2017 13:30,10.026,10.161,9.866,10.026,9.965,9.965,
02/20/2017 14:00,10.075,10.161,9.965,10.051,10.063,9.965,
02/20/2017 14:30,10.1,10.161,9.965,10.075,10.063,9.965,
02/20/2017 15:00,10.124,10.259,10.063,10.124,10.161,10.063,
02/20/2017 15:30,10.173,10.259,10.063,10.173,10.161,10.063,
02/20/2017 16:00,10.222,10.259,10.161,10.222,10.161,10.161,
02/20/2017 16:30,10.247,10.259,10.161,10.271,10.161,10.161,
02/20/2017 17:00,10.271,10.357,10.161,10.296,10.259,10.161,
02/20/2017 17:30,10.296,10.357,10.161,10.32,10.259,10.161,
02/20/2017 18:00,10.296,10.357,10.259,10.32,10.259,10.161,
02/20/2017 18:30,10.32,10.357,10.259,10.32,10.259,10.161,
02/20/2017 19:00,10.296,10.357,10.259,10.32,10.259,10.161,
02/20/2017 19:30,10.296,10.357,10.161,10.32,10.259,10.161,
02/20/2017 20:00,10.271,10.357,10.161,10.32,10.259,10.161,
02/20/2017 20:30,10.271,10.357,10.161,10.296,10.259,10.161,
02/20/2017 21:00,10.247,10.357,10.161,10.271,10.259,10.161,
02/20/2017 21:30,10.222,10.357,10.161,10.247,10.259,10.161,
02/20/2017 22:00,10.222,10.259,10.161,10.247,10.161,10.161,
02/20/2017 22:30,10.198,10.259,10.161,10.222,10.161,10.161,
02/20/2017 23:00,10.198,10.259,10.063,10.222,10.161,10.161,
02/20/2017 23:30,10.173,10.259,10.063,10.222,10.161,10.063,
02/21/2017 00:00,10.173,10.259,10.063,10.198,10.161,10.063,
02/21/2017 00:30,10.149,10.259,10.063,10.198,10.161,10.063,
02/21/2017 01:00,10.149,10.259,10.063,10.173,10.161,10.063,
02/21/2017 01:30,10.149,10.259,10.063,10.149,10.161,10.063,
02/21/2017 02:00,10.124,10.259,10.063,10.149,10.063,10.063,
02/21/2017 02:30,10.149,10.161,9.965,10.124,10.063,10.063,
02/21/2017 03:00,10.124,10.161,9.965,10.124,10.063,10.063,
02/21/2017 03:30,10.124,10.161,9.965,10.124,10.063,10.063,
02/21/2017 04:00,10.124,10.161,9.965,10.124,10.063,10.063,
02/21/2017 04:30,10.124,10.161,9.965,10.124,10.063,10.063,
02/21/2017 05:00,10.1,10.161,9.965,10.1,10.063,9.965,
02/21/2017 05:30,10.1,10.161,9.965,10.075,10.063,9.965,
02/21/2017 06:00,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 06:30,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 07:00,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 07:30,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 08:00,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 08:30,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 09:00,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 09:30,10.075,10.161,9.965,10.1,10.063,9.965,
02/21/2017 10:00,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 10:30,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 11:00,10.075,10.161,9.965,10.075,10.063,9.965,
02/21/2017 11:30,10.075,10.161,9.965,10.1,10.063,9.965,
02/21/2017 12:00,10.075,10.161,9.965,10.1,10.063,9.965,
02/21/2017 12:30,10.075,10.161,9.965,10.124,10.063,9.965,
02/21/2017 13:00,10.075,10.161,9.965,10.124,10.063,10.063,
02/21/2017 13:30,10.075,10.161,9.965,10.124,10.063,9.965,
02/21/2017 14:00,10.075,10.161,9.965,10.149,10.063,10.063,
02/21/2017 14:30,10.075,10.259,9.965,10.149,10.063,9.965,
02/21/2017 15:00,10.1,10.161,10.063,10.149,10.161,10.063,
02/21/2017 15:30,10.1,10.161,9.965,10.124,10.063,10.063,
02/21/2017 16:00,10.124,10.161,9.965,10.124,10.161,10.063,
02/21/2017 16:30,10.124,10.161,9.965,10.124,10.161,10.063,
02/21/2017 17:00,10.124,10.259,9.965,10.149,10.161,10.063,
02/21/2017 17:30,10.124,10.259,10.063,10.149,10.161,10.063,
02/21/2017 18:00,10.124,10.259,10.063,10.173,10.161,10.063,
02/21/2017 18:30,10.149,10.259,10.063,10.173,10.161,10.063,
02/21/2017 19:00,10.149,10.259,10.063,10.173,10.161,10.063,
02/21/2017 19:30,10.149,10.259,10.063,10.173,10.161,10.063,
02/21/2017 20:00,10.149,10.259,10.063,10.198,10.161,10.063,
02/21/2017 20:30,10.149,10.259,10.063,10.198,10.161,10.063,
02/21/2017 21:00,10.149,10.259,10.063,10.198,10.161,10.063,
02/21/2017 21:30,10.149,10.259,10.063,10.198,10.161,10.063,
02/21/2017 22:00,10.149,10.259,10.063,10.173,10.161,10.063,
02/21/2017 22:30,10.124,10.259,10.063,10.173,10.161,10.063,
02/21/2017 23:00,10.124,10.259,10.063,10.173,10.161,10.063,
02/21/2017 23:30,10.1,10.259,10.063,10.149,10.161,10.063,
02/22/2017 00:00,10.1,10.161,9.965,10.124,10.063,10.063,
02/22/2017 00:30,10.075,10.259,9.965,10.124,10.063,10.063,
02/22/2017 01:00,10.075,10.161,9.965,10.124,10.063,9.965,
02/22/2017 01:30,10.075,10.161,9.965,10.1,10.063,9.965,
02/22/2017 02:00,10.051,10.161,9.965,10.075,10.063,9.965,
02/22/2017 02:30,10.051,10.161,9.965,10.075,10.063,9.965,
02/22/2017 03:00,10.051,10.161,9.965,10.075,10.063,9.965,
02/22/2017 03:30,10.026,10.161,9.866,10.051,10.063,9.965,
02/22/2017 04:00,10.026,10.161,9.866,10.051,10.063,9.965,
02/22/2017 04:30,10.026,10.161,9.866,10.026,10.063,9.965,
02/22/2017 05:00,10.026,10.063,9.866,10.026,9.965,9.965,
02/22/2017 05:30,10.001,10.063,9.866,10.001,9.965,9.866,
02/22/2017 06:00,10.001,10.063,9.866,9.977,9.965,9.866,
02/22/2017 06:30,9.977,10.063,9.768,9.977,9.965,9.866,
02/22/2017 07:00,9.977,10.063,9.768,9.977,9.965,9.866,
02/22/2017 07:30,9.977,10.063,9.768,9.977,9.965,9.866,
02/22/2017 08:00,9.952,10.063,9.768,10.001,9.965,9.866,
02/22/2017 08:30,9.952,9.965,9.768,10.001,9.866,9.866,
02/22/2017 09:00,9.952,9.965,9.768,10.001,9.866,9.866,
02/22/2017 09:30,9.952,10.063,9.768,9.977,9.965,9.866,
02/22/2017 10:00,9.952,10.063,9.768,9.977,9.965,9.866,
02/22/2017 10:30,9.977,10.063,9.768,9.977,9.965,9.866,
02/22/2017 11:00,9.977,10.063,9.866,9.977,9.965,9.866,
02/22/2017 11:30,10.001,10.063,9.866,10.001,9.965,9.866,
02/22/2017 12:00,10.026,10.063,9.866,10.026,9.965,9.866,
02/22/2017 12:30,10.026,10.161,9.866,10.051,10.063,9.965,
02/22/2017 13:00,10.026,10.161,9.965,10.051,10.063,9.965,
02/22/2017 13:30,10.051,10.161,9.965,10.075,10.063,9.965,
02/22/2017 14:00,10.075,10.161,9.965,10.1,10.063,9.965,
02/22/2017 14:30,10.075,10.161,9.965,10.1,10.063,9.965,
02/22/2017 15:00,10.075,10.161,9.965,10.1,10.063,9.965,
02/22/2017 15:30,10.075,10.161,9.965,10.1,10.063,9.965,
02/22/2017 16:00,10.198,10.161,10.357,12.05,10.063,9.965,
02/22/2017 16:30,10.565,10.161,10.944,12.944,10.259,10.063,
02/22/2017 17:00,10.369,10.357,11.139,10.614,10.651,10.651,
02/22/2017 17:30,10.443,10.455,10.259,10.492,10.455,10.553,
02/22/2017 18:00,10.198,10.357,10.063,10.345,10.161,10.161,
02/22/2017 18:30,10.124,10.357,10.063,10.271,10.161,10.063,
02/22/2017 19:00,10.1,10.259,10.063,10.222,10.063,10.063,
02/22/2017 19:30,10.075,10.259,10.063,10.198,10.063,10.063,
02/22/2017 20:00,10.051,10.259,9.965,10.173,10.063,10.063,
02/22/2017 20:30,10.051,10.259,9.965,10.149,10.063,10.063,
02/22/2017 21:00,10.026,10.259,9.965,10.124,10.063,9.965,
02/22/2017 21:30,10.026,10.161,9.965,10.124,10.063,9.965,
02/22/2017 22:00,10.001,10.161,9.965,10.1,9.965,9.965,
02/22/2017 22:30,10.001,10.161,9.965,10.1,9.965,9.965,
02/22/2017 23:00,9.977,10.161,9.965,10.075,9.965,9.965,
02/22/2017 23:30,9.977,10.161,9.866,10.075,9.965,9.965,
02/23/2017 00:00,9.977,10.161,9.866,10.051,9.965,9.866,
02/23/2017 00:30,9.952,10.063,9.866,10.026,9.965,9.866,
02/23/2017 01:00,9.928,10.063,9.866,10.026,9.965,9.866,
02/23/2017 01:30,9.928,10.063,9.866,10.026,9.965,9.866,
02/23/2017 02:00,9.903,10.063,9.866,10.001,9.866,9.866,
02/23/2017 02:30,9.903,10.063,9.866,9.977,9.866,9.866,
02/23/2017 03:00,9.879,10.063,9.768,9.977,9.866,9.866,
02/23/2017 03:30,9.854,10.063,9.768,9.977,9.866,9.866,
02/23/2017 04:00,9.854,10.063,9.768,9.952,9.866,9.866,
02/23/2017 04:30,9.829,9.965,9.768,9.952,9.866,9.768,
02/23/2017 05:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/23/2017 05:30,9.829,9.965,9.768,9.928,9.866,9.768,
02/23/2017 06:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/23/2017 06:30,9.805,9.965,9.768,9.903,9.768,9.768,
02/23/2017 07:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/23/2017 07:30,9.756,9.965,9.768,9.854,9.768,9.768,
02/23/2017 08:00,9.756,9.965,9.768,9.854,9.768,9.768,
02/23/2017 08:30,9.756,9.965,9.768,9.854,9.768,9.768,
02/23/2017 09:00,9.756,9.965,9.768,9.854,9.768,9.768,
02/23/2017 09:30,9.78,9.965,9.768,9.854,9.768,9.768,
02/23/2017 10:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/23/2017 10:30,9.805,9.965,9.768,9.879,9.768,9.768,
02/23/2017 11:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/23/2017 11:30,9.854,10.063,9.768,9.928,9.866,9.866,
02/23/2017 12:00,9.879,10.063,9.866,9.952,9.866,9.866,
02/23/2017 12:30,9.903,10.063,9.866,9.977,9.866,9.866,
02/23/2017 13:00,9.928,10.063,9.866,10.026,9.866,9.866,
02/23/2017 13:30,9.952,10.161,9.866,10.051,9.965,9.965,
02/23/2017 14:00,9.977,10.161,9.965,10.075,9.965,9.965,
02/23/2017 14:30,10.001,10.161,9.965,10.1,9.965,9.965,
02/23/2017 15:00,10.001,10.161,9.965,10.1,9.965,9.965,
02/23/2017 15:30,10.001,10.161,9.965,10.1,9.965,9.965,
02/23/2017 16:00,10.001,10.161,9.965,10.1,9.965,9.965,
02/23/2017 16:30,10.026,10.161,9.965,10.124,9.965,9.965,
02/23/2017 17:00,10.026,10.161,9.965,10.124,10.063,9.965,
02/23/2017 17:30,10.026,10.161,9.965,10.124,9.965,10.063,
02/23/2017 18:00,10.026,10.161,9.965,10.124,9.965,9.965,
02/23/2017 18:30,10.026,10.161,9.965,10.124,9.965,9.965,
02/23/2017 19:00,10.001,10.161,9.965,10.1,9.965,9.965,
02/23/2017 19:30,10.001,10.161,9.965,10.1,9.965,9.965,
02/23/2017 20:00,9.977,10.161,9.965,10.075,9.965,9.965,
02/23/2017 20:30,9.952,10.161,9.866,10.051,9.965,9.965,
02/23/2017 21:00,9.952,10.161,9.866,10.026,9.965,9.866,
02/23/2017 21:30,9.928,10.161,9.866,10.026,9.965,9.866,
02/23/2017 22:00,9.928,10.063,9.866,10.001,9.965,9.866,
02/23/2017 22:30,9.903,10.063,9.866,9.977,9.866,9.866,
02/23/2017 23:00,9.903,10.063,9.866,9.977,9.866,9.866,
02/23/2017 23:30,9.879,10.063,9.866,9.952,9.866,9.866,
02/24/2017 00:00,9.879,10.063,9.866,9.952,9.866,9.866,
02/24/2017 00:30,9.879,10.063,9.866,9.952,9.866,9.866,
02/24/2017 01:00,9.879,10.063,9.768,9.928,9.866,9.768,
02/24/2017 01:30,9.854,10.063,9.866,9.928,9.866,9.866,
02/24/2017 02:00,9.854,10.063,9.866,9.952,9.866,9.768,
02/24/2017 02:30,9.879,10.063,9.866,9.952,9.866,9.866,
02/24/2017 03:00,9.854,10.063,9.866,9.952,9.866,9.866,
02/24/2017 03:30,9.854,10.063,9.768,9.952,9.866,9.866,
02/24/2017 04:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/24/2017 04:30,9.805,9.965,9.768,9.928,9.866,9.768,
02/24/2017 05:00,9.78,9.965,9.768,9.879,9.866,9.768,
02/24/2017 05:30,9.756,9.965,9.669,9.854,9.768,9.669,
02/24/2017 06:00,9.706,9.866,9.669,9.805,9.669,9.669,
02/24/2017 06:30,9.682,9.866,9.669,9.78,9.669,9.669,
02/24/2017 07:00,9.682,9.866,9.669,9.78,9.669,9.669,
02/24/2017 07:30,9.682,9.866,9.669,9.756,9.669,9.669,
02/24/2017 08:00,9.682,9.866,9.669,9.756,9.669,9.571,
02/24/2017 08:30,9.682,9.866,9.669,9.756,9.669,9.669,
02/24/2017 09:00,9.682,9.866,9.669,9.756,9.669,9.669,
02/24/2017 09:30,9.682,9.866,9.669,9.756,9.669,9.669,
02/24/2017 10:00,9.682,9.866,9.669,9.756,9.669,9.669,
02/24/2017 10:30,9.682,9.866,9.669,9.78,9.669,9.669,
02/24/2017 11:00,9.706,9.866,9.669,9.78,9.669,9.669,
02/24/2017 11:30,9.731,9.866,9.669,9.805,9.768,9.669,
02/24/2017 12:00,9.756,9.965,9.768,9.829,9.768,9.669,
02/24/2017 12:30,9.78,9.965,9.768,9.829,9.768,9.768,
02/24/2017 13:00,9.805,9.965,9.768,9.879,9.768,9.768,
02/24/2017 13:30,9.829,9.965,9.768,9.879,9.866,9.768,
02/24/2017 14:00,9.854,10.063,9.866,9.928,9.866,9.768,
02/24/2017 14:30,9.928,10.063,9.866,9.977,9.965,9.866,
02/24/2017 15:00,9.952,10.063,9.866,10.026,9.965,9.866,
02/24/2017 15:30,9.952,10.161,9.866,10.026,9.965,9.965,
02/24/2017 16:00,9.952,10.161,9.965,10.026,9.965,9.965,
02/24/2017 16:30,9.977,10.161,9.965,10.051,9.965,9.965,
02/24/2017 17:00,9.977,10.161,9.965,10.075,9.965,9.965,
02/24/2017 17:30,10.001,10.161,9.965,10.1,9.965,9.965,
02/24/2017 18:00,10.001,10.161,9.965,10.1,9.965,9.965,
02/24/2017 18:30,9.977,10.161,9.965,10.1,9.965,9.965,
02/24/2017 19:00,9.977,10.161,9.965,10.075,9.965,9.965,
02/24/2017 19:30,9.977,10.161,9.965,10.075,9.965,9.965,
02/24/2017 20:00,9.952,10.161,9.866,10.051,9.965,9.965,
02/24/2017 20:30,9.952,10.161,9.866,10.026,9.965,9.866,
02/24/2017 21:00,9.928,10.161,9.866,10.026,9.965,9.866,
02/24/2017 21:30,9.928,10.063,9.866,10.001,9.866,9.866,
02/24/2017 22:00,9.903,10.063,9.866,10.001,9.866,9.866,
02/24/2017 22:30,9.903,10.063,9.866,9.977,9.866,9.866,
02/24/2017 23:00,9.903,10.063,9.866,9.977,9.866,9.866,
02/24/2017 23:30,9.879,10.063,9.866,9.977,9.866,9.866,
02/25/2017 00:00,9.879,10.063,9.866,9.952,9.866,9.768,
02/25/2017 00:30,9.879,10.063,9.866,9.928,9.866,9.768,
02/25/2017 01:00,9.854,10.063,9.768,9.928,9.866,9.768,
02/25/2017 01:30,9.854,10.063,9.768,9.928,9.866,9.768,
02/25/2017 02:00,9.854,10.063,9.768,9.903,9.866,9.768,
02/25/2017 02:30,9.829,10.063,9.768,9.903,9.866,9.768,
02/25/2017 03:00,9.829,10.063,9.768,9.903,9.866,9.768,
02/25/2017 03:30,9.829,10.063,9.768,9.879,9.768,9.768,
02/25/2017 04:00,9.829,9.965,9.768,9.879,9.866,9.768,
02/25/2017 04:30,9.805,9.965,9.768,9.879,9.866,9.768,
02/25/2017 05:00,9.805,9.965,9.768,9.854,9.768,9.768,
02/25/2017 05:30,9.78,9.965,9.669,9.829,9.768,9.768,
02/25/2017 06:00,9.78,9.965,9.669,9.829,9.768,9.768,
02/25/2017 06:30,9.78,9.965,9.669,9.829,9.768,9.768,
02/25/2017 07:00,9.78,9.965,9.669,9.854,9.768,9.768,
02/25/2017 07:30,9.78,9.965,9.768,9.854,9.768,9.768,
02/25/2017 08:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 08:30,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 09:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 09:30,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 10:00,9.78,9.965,9.768,9.854,9.768,9.768,
02/25/2017 10:30,9.78,9.965,9.768,9.854,9.768,9.768,
02/25/2017 11:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 11:30,9.805,9.965,9.768,9.879,9.768,9.768,
02/25/2017 12:00,9.805,9.965,9.768,9.879,9.768,9.768,
02/25/2017 12:30,9.829,9.965,9.768,9.854,9.768,9.768,
02/25/2017 13:00,9.829,9.965,9.768,9.879,9.866,9.768,
02/25/2017 13:30,9.829,9.965,9.768,9.903,9.866,9.768,
02/25/2017 14:00,9.829,9.965,9.768,9.903,9.866,9.768,
02/25/2017 14:30,9.829,9.965,9.768,9.928,9.866,9.866,
02/25/2017 15:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/25/2017 15:30,9.854,9.965,9.768,9.928,9.866,9.866,
02/25/2017 16:00,9.854,10.063,9.768,9.928,9.866,9.866,
02/25/2017 16:30,9.854,10.063,9.768,9.928,9.866,9.866,
02/25/2017 17:00,9.829,9.965,9.768,9.928,9.866,9.866,
02/25/2017 17:30,9.829,9.965,9.768,9.928,9.866,9.866,
02/25/2017 18:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/25/2017 18:30,9.829,9.965,9.768,9.928,9.866,9.768,
02/25/2017 19:00,9.805,9.965,9.768,9.903,9.866,9.768,
02/25/2017 19:30,9.805,9.965,9.768,9.903,9.866,9.768,
02/25/2017 20:00,9.805,9.965,9.768,9.903,9.768,9.768,
02/25/2017 20:30,9.805,9.965,9.768,9.903,9.768,9.768,
02/25/2017 21:00,9.78,9.965,9.768,9.903,9.768,9.768,
02/25/2017 21:30,9.78,9.965,9.768,9.903,9.768,9.768,
02/25/2017 22:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 22:30,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 23:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/25/2017 23:30,9.78,9.965,9.768,9.879,9.768,9.768,
02/26/2017 00:00,9.78,9.965,9.768,9.854,9.768,9.768,
02/26/2017 00:30,9.78,9.965,9.768,9.854,9.768,9.768,
02/26/2017 01:00,9.78,9.965,9.669,9.854,9.768,9.768,
02/26/2017 01:30,9.756,9.965,9.768,9.854,9.768,9.768,
02/26/2017 02:00,9.756,9.965,9.768,9.805,9.768,9.669,
02/26/2017 02:30,9.731,9.965,9.669,9.78,9.669,9.669,
02/26/2017 03:00,9.706,9.866,9.669,9.78,9.669,9.669,
02/26/2017 03:30,9.706,9.866,9.669,9.78,9.669,9.669,
02/26/2017 04:00,9.706,9.866,9.669,9.78,9.669,9.669,
02/26/2017 04:30,9.706,9.866,9.669,9.805,9.669,9.669,
02/26/2017 05:00,9.731,9.866,9.669,9.829,9.768,9.669,
02/26/2017 05:30,9.731,9.866,9.669,9.829,9.768,9.669,
02/26/2017 06:00,9.756,9.866,9.669,9.854,9.768,9.669,
02/26/2017 06:30,9.756,9.866,9.669,9.854,9.768,9.768,
02/26/2017 07:00,9.756,9.965,9.669,9.879,9.768,9.669,
02/26/2017 07:30,9.78,9.965,9.669,9.879,9.768,9.768,
02/26/2017 08:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/26/2017 08:30,9.78,9.965,9.768,9.903,9.768,9.768,
02/26/2017 09:00,9.78,9.965,9.768,9.903,9.768,9.768,
02/26/2017 09:30,9.78,9.965,9.768,9.879,9.768,9.768,
02/26/2017 10:00,9.78,9.965,9.768,9.879,9.768,9.768,
02/26/2017 10:30,9.78,9.965,9.768,9.879,9.768,9.768,
02/26/2017 11:00,9.805,9.965,9.768,9.879,9.768,9.768,
02/26/2017 11:30,9.805,9.965,9.768,9.879,9.768,9.768,
02/26/2017 12:00,9.805,9.965,9.768,9.879,9.768,9.768,
02/26/2017 12:30,9.805,9.965,9.768,9.879,9.768,9.768,
02/26/2017 13:00,9.805,9.965,9.768,9.879,9.768,9.768,
02/26/2017 13:30,9.805,9.965,9.768,9.879,9.866,9.768,
02/26/2017 14:00,9.805,9.965,9.768,9.879,9.768,9.768,
02/26/2017 14:30,9.829,9.965,9.768,9.903,9.866,9.768,
02/26/2017 15:00,9.805,9.965,9.768,9.903,9.768,9.768,
02/26/2017 15:30,9.805,9.965,9.768,9.903,9.866,9.768,
02/26/2017 16:00,9.829,9.965,9.768,9.903,9.866,9.768,
02/26/2017 16:30,9.829,9.965,9.768,9.928,9.866,9.768,
02/26/2017 17:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/26/2017 17:30,9.829,9.965,9.768,9.928,9.866,9.768,
02/26/2017 18:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/26/2017 18:30,9.829,10.063,9.768,9.928,9.866,9.768,
02/26/2017 19:00,9.829,10.063,9.768,9.952,9.866,9.866,
02/26/2017 19:30,9.829,10.063,9.768,9.952,9.866,9.768,
02/26/2017 20:00,9.854,10.063,9.768,9.952,9.866,9.768,
02/26/2017 20:30,9.854,10.063,9.768,9.952,9.866,9.866,
02/26/2017 21:00,9.854,10.063,9.768,9.952,9.866,9.866,
02/26/2017 21:30,9.854,10.063,9.768,9.952,9.866,9.866,
02/26/2017 22:00,9.854,10.063,9.866,9.952,9.866,9.866,
02/26/2017 22:30,9.854,10.063,9.866,9.952,9.866,9.866,
02/26/2017 23:00,9.854,10.063,9.768,9.952,9.866,9.866,
02/26/2017 23:30,9.854,10.063,9.768,9.977,9.866,9.866,
02/27/2017 00:00,9.854,10.063,9.768,9.952,9.866,9.866,
02/27/2017 00:30,9.829,10.063,9.768,9.952,9.866,9.866,
02/27/2017 01:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/27/2017 01:30,9.829,10.063,9.768,9.928,9.866,9.768,
02/27/2017 02:00,9.829,9.965,9.768,9.928,9.866,9.768,
02/27/2017 02:30,9.829,9.965,9.768,9.903,9.768,9.768,
02/27/2017 03:00,9.78,9.965,9.768,9.854,9.768,9.768,
02/27/2017 03:30,9.756,9.965,9.669,9.829,9.768,9.669,
02/27/2017 04:00,9.731,9.965,9.669,9.805,9.768,9.669,
02/27/2017 04:30,9.731,9.866,9.669,9.805,9.768,9.669,
02/27/2017 05:00,9.706,9.866,9.669,9.805,9.768,9.669,
02/27/2017 05:30,9.706,9.866,9.669,9.805,9.768,9.669,
02/27/2017 06:00,9.731,9.866,9.669,9.805,9.768,9.669,
02/27/2017 06:30,9.731,9.866,9.669,9.805,9.768,9.669,
02/27/2017 07:00,9.756,9.866,9.669,9.829,9.768,9.669,
02/27/2017 07:30,9.78,9.965,9.669,9.829,9.768,9.669,
02/27/2017 08:00,9.78,9.965,9.669,9.854,9.768,9.669,
02/27/2017 08:30,9.805,9.965,9.768,9.879,9.768,9.768,
02/27/2017 09:00,9.805,10.161,9.768,9.952,9.965,9.768,
02/27/2017 09:30,9.805,10.553,10.161,10.247,10.259,9.768,
02/27/2017 10:00,9.829,10.846,10.455,10.467,10.357,9.768,
02/27/2017 10:30,9.977,10.161,9.866,10.369,10.161,9.866,
02/27/2017 11:00,9.928,10.063,9.768,9.952,9.866,9.866,
