"Plot Title: 10397702_waterbath_amb"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 10397702, SEN S/N: 10397702)","Host Connected (LGR S/N: 10397702)","Coupler Attached (LGR S/N: 10397702)","Stopped (LGR S/N: 10397702)","End Of File (LGR S/N: 10397702)"
197,02/15/17 11:00:00 AM,10.259,,,,
198,02/15/17 11:30:00 AM,10.259,,,,
199,02/15/17 12:00:00 PM,10.161,,,,
200,02/15/17 12:30:00 PM,10.455,,,,
201,02/15/17 01:00:00 PM,10.651,,,,
202,02/15/17 01:30:00 PM,10.748,,,,
203,02/15/17 02:00:00 PM,10.748,,,,
204,02/15/17 02:30:00 PM,10.748,,,,
205,02/15/17 03:00:00 PM,10.748,,,,
206,02/15/17 03:30:00 PM,10.748,,,,
207,02/15/17 04:00:00 PM,11.139,,,,
208,02/15/17 04:30:00 PM,12.110,,,,
209,02/15/17 05:00:00 PM,9.275,,,,
210,02/15/17 05:30:00 PM,9.275,,,,
211,02/15/17 06:00:00 PM,9.472,,,,
212,02/15/17 06:30:00 PM,9.571,,,,
213,02/15/17 07:00:00 PM,9.669,,,,
214,02/15/17 07:30:00 PM,9.768,,,,
215,02/15/17 08:00:00 PM,9.669,,,,
216,02/15/17 08:30:00 PM,9.768,,,,
217,02/15/17 09:00:00 PM,9.768,,,,
218,02/15/17 09:30:00 PM,9.768,,,,
219,02/15/17 10:00:00 PM,9.866,,,,
220,02/15/17 10:30:00 PM,9.866,,,,
221,02/15/17 11:00:00 PM,9.965,,,,
222,02/15/17 11:30:00 PM,9.965,,,,
223,02/16/17 12:00:00 AM,9.965,,,,
224,02/16/17 12:30:00 AM,10.063,,,,
225,02/16/17 01:00:00 AM,10.063,,,,
226,02/16/17 01:30:00 AM,10.063,,,,
227,02/16/17 02:00:00 AM,10.063,,,,
228,02/16/17 02:30:00 AM,10.063,,,,
229,02/16/17 03:00:00 AM,10.161,,,,
230,02/16/17 03:30:00 AM,10.161,,,,
231,02/16/17 04:00:00 AM,10.161,,,,
232,02/16/17 04:30:00 AM,10.161,,,,
233,02/16/17 05:00:00 AM,10.161,,,,
234,02/16/17 05:30:00 AM,10.161,,,,
235,02/16/17 06:00:00 AM,10.161,,,,
236,02/16/17 06:30:00 AM,10.063,,,,
237,02/16/17 07:00:00 AM,9.965,,,,
238,02/16/17 07:30:00 AM,9.965,,,,
239,02/16/17 08:00:00 AM,9.965,,,,
240,02/16/17 08:30:00 AM,9.965,,,,
241,02/16/17 09:00:00 AM,9.965,,,,
242,02/16/17 09:30:00 AM,9.965,,,,
243,02/16/17 10:00:00 AM,9.965,,,,
244,02/16/17 10:30:00 AM,9.965,,,,
245,02/16/17 11:00:00 AM,10.063,,,,
246,02/16/17 11:30:00 AM,10.063,,,,
247,02/16/17 12:00:00 PM,10.161,,,,
248,02/16/17 12:30:00 PM,10.161,,,,
249,02/16/17 01:00:00 PM,10.161,,,,
250,02/16/17 01:30:00 PM,10.259,,,,
251,02/16/17 02:00:00 PM,10.259,,,,
252,02/16/17 02:30:00 PM,10.259,,,,
253,02/16/17 03:00:00 PM,10.259,,,,
254,02/16/17 03:30:00 PM,10.357,,,,
255,02/16/17 04:00:00 PM,10.357,,,,
256,02/16/17 04:30:00 PM,10.357,,,,
257,02/16/17 05:00:00 PM,10.455,,,,
