Time Point,Cold.temp,Ambient.temp,
02/03/2017 03:30,6.153,9.928,
02/03/2017 04:00,5.949,9.903,
02/03/2017 04:30,5.975,9.879,
02/03/2017 05:00,6.128,9.879,
02/03/2017 05:30,6.281,9.879,
02/03/2017 06:00,6.077,9.854,
02/03/2017 06:30,5.924,9.854,
02/03/2017 07:00,6,9.854,
02/03/2017 07:30,6.128,9.829,
02/03/2017 08:00,6.255,9.805,
02/03/2017 08:30,6.179,9.805,
02/03/2017 09:00,5.975,9.829,
02/03/2017 09:30,6,9.854,
02/03/2017 10:00,6.128,9.854,
02/03/2017 10:30,6.281,9.952,
02/03/2017 11:00,5.975,9.952,
02/03/2017 11:30,6.051,10.026,
02/03/2017 12:00,6.23,10.075,
02/03/2017 12:30,5.924,10.149,
02/03/2017 13:00,6.102,10.198,
02/03/2017 13:30,6.255,10.222,
02/03/2017 14:00,6,10.222,
02/03/2017 14:30,6,10.222,
02/03/2017 15:00,6.179,10.222,
02/03/2017 15:30,6.128,10.222,
02/03/2017 16:00,5.898,10.222,
02/03/2017 16:30,6.077,10.222,
02/03/2017 17:00,6.23,10.173,
02/03/2017 17:30,6.051,10.173,
02/03/2017 18:00,5.898,10.124,
02/03/2017 18:30,6.051,10.075,
02/03/2017 19:00,6.204,10.051,
02/03/2017 19:30,6.128,10.026,
02/03/2017 20:00,5.975,9.977,
02/03/2017 20:30,6,9.977,
02/03/2017 21:00,6.128,9.928,
02/03/2017 21:30,6.23,9.903,
02/03/2017 22:00,6.102,9.903,
02/03/2017 22:30,5.898,9.903,
02/03/2017 23:00,6,9.879,
02/03/2017 23:30,6.153,9.879,
02/04/2017 00:00,6.23,9.879,
02/04/2017 00:30,6.051,9.879,
02/04/2017 01:00,5.898,9.879,
02/04/2017 01:30,6.051,9.879,
02/04/2017 02:00,6.179,9.879,
02/04/2017 02:30,6.255,9.879,
02/04/2017 03:00,6.026,9.903,
02/04/2017 03:30,5.924,9.903,
02/04/2017 04:00,6.051,9.903,
02/04/2017 04:30,6.179,9.928,
02/04/2017 05:00,6.255,9.928,
02/04/2017 05:30,6.051,9.928,
02/04/2017 06:00,5.924,9.928,
02/04/2017 06:30,6.077,9.928,
02/04/2017 07:00,6.204,9.928,
02/04/2017 07:30,6.128,9.928,
02/04/2017 08:00,5.898,9.928,
02/04/2017 08:30,6.026,9.928,
02/04/2017 09:00,6.128,9.928,
02/04/2017 09:30,6.255,9.952,
02/04/2017 10:00,6.026,9.952,
02/04/2017 10:30,5.949,9.928,
02/04/2017 11:00,6.23,9.928,
02/04/2017 11:30,6.889,9.977,
02/04/2017 12:00,7.419,10.001,
02/04/2017 12:30,7.795,10.051,
02/04/2017 13:00,8.095,9.952,
02/04/2017 13:30,8.369,9.903,
02/04/2017 14:00,9.336,9.262,
02/04/2017 14:30,9.435,9.41,
02/04/2017 15:00,9.089,9.509,
02/04/2017 15:30,8.045,9.583,
02/04/2017 16:00,6.94,9.682,
02/04/2017 16:30,7.242,9.706,
02/04/2017 17:00,7.116,9.534,
02/04/2017 17:30,6.99,9.336,
02/04/2017 18:00,7.116,9.213,
02/04/2017 18:30,7.167,9.139,
02/04/2017 19:00,7.041,9.064,
02/04/2017 19:30,6.99,9.015,
02/04/2017 20:00,7.217,8.99,
02/04/2017 20:30,7.066,8.99,
02/04/2017 21:00,6.94,8.965,
02/04/2017 21:30,7.242,8.941,
02/04/2017 22:00,7.091,8.99,
02/04/2017 22:30,6.965,9.015,
02/04/2017 23:00,7.217,9.04,
02/04/2017 23:30,7.142,9.04,
02/05/2017 00:00,6.99,9.064,
02/05/2017 00:30,7.167,9.089,
02/05/2017 01:00,7.167,9.114,
02/05/2017 01:30,7.015,9.089,
02/05/2017 02:00,7.066,9.114,
02/05/2017 02:30,7.192,9.114,
02/05/2017 03:00,7.041,9.114,
02/05/2017 03:30,6.99,9.114,
02/05/2017 04:00,7.192,9.089,
02/05/2017 04:30,7.066,9.114,
02/05/2017 05:00,6.94,9.089,
02/05/2017 05:30,7.217,9.089,
02/05/2017 06:00,7.066,9.089,
02/05/2017 06:30,6.94,9.089,
02/05/2017 07:00,7.242,9.04,
02/05/2017 07:30,7.091,9.04,
02/05/2017 08:00,6.94,9.04,
02/05/2017 08:30,7.242,9.04,
02/05/2017 09:00,7.091,9.04,
02/05/2017 09:30,6.94,9.015,
02/05/2017 10:00,7.242,9.04,
02/05/2017 10:30,7.142,9.064,
02/05/2017 11:00,6.99,9.064,
02/05/2017 11:30,6.99,9.064,
02/05/2017 12:00,7.116,9.064,
02/05/2017 12:30,6.813,9.04,
02/05/2017 13:00,7.041,9.015,
02/05/2017 13:30,6.94,8.99,
02/05/2017 14:00,6.99,8.941,
02/05/2017 14:30,6.839,8.965,
02/05/2017 15:00,7.116,8.941,
02/05/2017 15:30,6.889,8.916,
02/05/2017 16:00,7.091,8.891,
02/05/2017 16:30,7.167,8.866,
02/05/2017 17:00,6.839,8.841,
02/05/2017 17:30,6.965,8.792,
02/05/2017 18:00,7.116,8.767,
02/05/2017 18:30,7.167,8.717,
02/05/2017 19:00,6.94,8.693,
02/05/2017 19:30,6.914,8.668,
02/05/2017 20:00,7.015,8.643,
02/05/2017 20:30,7.142,8.643,
02/05/2017 21:00,7.066,8.618,
02/05/2017 21:30,6.914,8.593,
02/05/2017 22:00,6.99,8.643,
02/05/2017 22:30,7.116,8.643,
02/05/2017 23:00,7.192,8.643,
02/05/2017 23:30,6.839,8.693,
02/06/2017 00:00,6.99,8.717,
02/06/2017 00:30,7.192,8.742,
02/06/2017 01:00,6.889,8.767,
02/06/2017 01:30,7.091,8.792,
02/06/2017 02:00,6.99,8.841,
02/06/2017 02:30,7.015,8.841,
02/06/2017 03:00,6.965,8.841,
02/06/2017 03:30,6.889,8.841,
02/06/2017 04:00,7.066,8.841,
02/06/2017 04:30,7.192,8.817,
02/06/2017 05:00,6.914,8.792,
02/06/2017 05:30,6.94,8.767,
02/06/2017 06:00,7.041,8.742,
02/06/2017 06:30,7.167,8.742,
02/06/2017 07:00,7.041,8.742,
02/06/2017 07:30,7.142,8.742,
02/06/2017 08:00,6.889,8.717,
02/06/2017 08:30,7.142,8.693,
02/06/2017 09:00,6.914,8.668,
02/06/2017 09:30,6.889,8.668,
02/06/2017 10:00,7.041,8.693,
02/06/2017 10:30,7.192,8.717,
02/06/2017 11:00,6.864,8.767,
02/06/2017 11:30,7.116,8.817,
02/06/2017 12:00,6.889,8.866,
02/06/2017 12:30,7.066,8.941,
02/06/2017 13:00,7.116,8.99,
02/06/2017 13:30,6.94,9.04,
02/06/2017 14:00,6.839,9.089,
02/06/2017 14:30,7.116,9.139,
02/06/2017 15:00,6.965,9.163,
02/06/2017 15:30,6.864,9.163,
02/06/2017 16:00,7.192,9.139,
02/06/2017 16:30,6.914,9.139,
02/06/2017 17:00,7.167,9.114,
02/06/2017 17:30,6.94,9.089,
02/06/2017 18:00,7.167,9.04,
02/06/2017 18:30,6.889,9.015,
02/06/2017 19:00,6.914,8.916,
02/06/2017 19:30,7.041,8.817,
02/06/2017 20:00,7.142,8.742,
02/06/2017 20:30,7.091,8.693,
02/06/2017 21:00,7.015,8.618,
02/06/2017 21:30,6.864,8.593,
02/06/2017 22:00,6.94,8.568,
02/06/2017 22:30,7.041,8.543,
02/06/2017 23:00,7.217,8.543,
02/06/2017 23:30,6.99,8.568,
02/07/2017 00:00,6.889,8.593,
02/07/2017 00:30,7.041,8.643,
02/07/2017 01:00,7.167,8.668,
02/07/2017 01:30,6.839,8.717,
02/07/2017 02:00,7.041,8.767,
02/07/2017 02:30,7.192,8.817,
02/07/2017 03:00,6.839,8.841,
02/07/2017 03:30,7.091,8.841,
02/07/2017 04:00,6.864,8.866,
02/07/2017 04:30,7.041,8.891,
02/07/2017 05:00,7.041,8.866,
02/07/2017 05:30,6.94,8.866,
02/07/2017 06:00,7.142,8.866,
02/07/2017 06:30,7.142,8.866,
02/07/2017 07:00,6.914,8.866,
02/07/2017 07:30,7.066,8.841,
02/07/2017 08:00,7.192,8.841,
02/07/2017 08:30,6.864,8.841,
02/07/2017 09:00,7.066,8.817,
02/07/2017 09:30,7.167,8.817,
02/07/2017 10:00,6.914,8.841,
02/07/2017 10:30,6.99,8.891,
02/07/2017 11:00,7.192,8.891,
02/07/2017 11:30,6.914,8.891,
02/07/2017 12:00,7.167,8.891,
02/07/2017 12:30,6.864,8.891,
02/07/2017 13:00,7.091,8.916,
02/07/2017 13:30,6.864,8.941,
02/07/2017 14:00,7.142,8.965,
02/07/2017 14:30,6.839,8.99,
02/07/2017 15:00,7.066,8.965,
02/07/2017 15:30,6.839,8.965,
02/07/2017 16:00,6.99,8.965,
02/07/2017 16:30,7.167,8.99,
02/07/2017 17:00,6.864,8.965,
02/07/2017 17:30,7.041,8.916,
02/07/2017 18:00,6.99,8.891,
02/07/2017 18:30,6.914,8.866,
02/07/2017 19:00,7.142,8.841,
02/07/2017 19:30,6.839,8.817,
02/07/2017 20:00,6.889,8.742,
02/07/2017 20:30,6.94,8.693,
02/07/2017 21:00,7.041,8.643,
02/07/2017 21:30,7.142,8.593,
02/07/2017 22:00,7.192,8.568,
02/07/2017 22:30,7.192,8.543,
02/07/2017 23:00,7.091,8.519,
02/07/2017 23:30,6.864,8.519,
02/08/2017 00:00,6.965,8.494,
02/08/2017 00:30,7.015,8.543,
02/08/2017 01:00,7.167,8.568,
02/08/2017 01:30,6.889,8.618,
02/08/2017 02:00,6.99,8.668,
02/08/2017 02:30,7.142,8.717,
02/08/2017 03:00,6.99,8.742,
02/08/2017 03:30,6.965,8.767,
02/08/2017 04:00,7.066,8.792,
02/08/2017 04:30,6.889,8.817,
02/08/2017 05:00,7.066,8.841,
02/08/2017 05:30,7.116,8.841,
02/08/2017 06:00,6.99,8.841,
02/08/2017 06:30,7.192,8.841,
02/08/2017 07:00,6.839,8.841,
02/08/2017 07:30,7.015,8.841,
02/08/2017 08:00,6.99,8.841,
02/08/2017 08:30,6.914,8.841,
02/08/2017 09:00,7.066,8.817,
02/08/2017 09:30,6.99,8.817,
02/08/2017 10:00,6.889,8.841,
02/08/2017 10:30,7.041,8.841,
02/08/2017 11:00,7.167,8.817,
02/08/2017 11:30,6.864,8.841,
02/08/2017 12:00,6.914,8.841,
02/08/2017 12:30,7.041,8.841,
02/08/2017 13:00,7.192,8.841,
02/08/2017 13:30,6.864,8.841,
02/08/2017 14:00,8.145,8.866,
02/08/2017 14:30,8.145,8.891,
02/08/2017 15:00,8.145,8.965,
02/08/2017 15:30,8.17,9.015,
02/08/2017 16:00,8.095,8.941,
02/08/2017 16:30,8.767,9.04,
02/08/2017 17:00,8.792,8.965,
02/08/2017 17:30,8.817,8.941,
02/08/2017 18:00,8.792,8.866,
02/08/2017 18:30,8.767,8.841,
02/08/2017 19:00,8.742,8.792,
02/08/2017 19:30,8.717,8.767,
02/08/2017 20:00,8.693,8.742,
02/08/2017 20:30,8.618,8.668,
02/08/2017 21:00,8.519,8.593,
02/08/2017 21:30,8.494,8.543,
02/08/2017 22:00,8.444,8.519,
02/08/2017 22:30,8.444,8.494,
02/08/2017 23:00,8.419,8.469,
02/08/2017 23:30,8.394,8.444,
02/09/2017 00:00,8.394,8.444,
02/09/2017 00:30,8.444,8.469,
02/09/2017 01:00,8.444,8.494,
02/09/2017 01:30,8.519,8.543,
02/09/2017 02:00,8.618,8.643,
02/09/2017 02:30,8.693,8.717,
02/09/2017 03:00,8.717,8.767,
02/09/2017 03:30,8.767,8.792,
02/09/2017 04:00,8.767,8.817,
02/09/2017 04:30,8.792,8.841,
02/09/2017 05:00,8.792,8.841,
02/09/2017 05:30,8.792,8.841,
02/09/2017 06:00,8.792,8.866,
02/09/2017 06:30,8.841,8.891,
02/09/2017 07:00,8.817,8.866,
02/09/2017 07:30,8.841,8.891,
02/09/2017 08:00,8.841,8.891,
02/09/2017 08:30,8.841,8.891,
02/09/2017 09:00,8.841,8.891,
02/09/2017 09:30,8.841,8.916,
02/09/2017 10:00,8.866,8.941,
02/09/2017 10:30,8.916,8.965,
02/09/2017 11:00,8.941,8.99,
02/09/2017 11:30,8.916,8.965,
02/09/2017 12:00,8.941,8.99,
02/09/2017 12:30,9.015,9.04,
02/09/2017 13:00,9.015,9.064,
02/09/2017 13:30,9.04,9.089,
02/09/2017 14:00,9.064,9.089,
02/09/2017 14:30,9.064,9.114,
02/09/2017 15:00,9.139,9.188,
02/09/2017 15:30,9.188,9.238,
02/09/2017 16:00,9.238,9.262,
02/09/2017 16:30,9.238,9.287,
02/09/2017 17:00,9.262,9.287,
02/09/2017 17:30,9.238,9.262,
02/09/2017 18:00,9.188,9.238,
02/09/2017 18:30,9.163,9.213,
02/09/2017 19:00,9.114,9.163,
02/09/2017 19:30,9.089,9.139,
02/09/2017 20:00,9.04,9.089,
02/09/2017 20:30,9.015,9.04,
02/09/2017 21:00,8.941,8.99,
02/09/2017 21:30,8.841,8.891,
02/09/2017 22:00,8.767,8.841,
02/09/2017 22:30,8.742,8.792,
02/09/2017 23:00,8.693,8.742,
02/09/2017 23:30,8.668,8.717,
02/10/2017 00:00,8.643,8.693,
02/10/2017 00:30,8.643,8.668,
02/10/2017 01:00,8.593,8.643,
02/10/2017 01:30,8.593,8.643,
02/10/2017 02:00,8.668,8.693,
02/10/2017 02:30,8.717,8.742,
02/10/2017 03:00,8.792,8.817,
02/10/2017 03:30,8.817,8.841,
02/10/2017 04:00,8.841,8.866,
02/10/2017 04:30,8.841,8.891,
02/10/2017 05:00,8.866,8.891,
02/10/2017 05:30,8.866,8.891,
02/10/2017 06:00,8.891,8.916,
02/10/2017 06:30,8.866,8.916,
02/10/2017 07:00,8.866,8.916,
02/10/2017 07:30,8.841,8.891,
02/10/2017 08:00,8.866,8.891,
02/10/2017 08:30,8.866,8.891,
02/10/2017 09:00,8.866,8.916,
02/10/2017 09:30,8.891,8.916,
02/10/2017 10:00,8.941,8.941,
02/10/2017 10:30,8.965,8.99,
02/10/2017 11:00,8.99,9.015,
02/10/2017 11:30,8.99,9.015,
02/10/2017 12:00,8.965,8.99,
02/10/2017 12:30,8.965,8.99,
02/10/2017 13:00,8.941,8.965,
02/10/2017 13:30,8.916,8.941,
02/10/2017 14:00,8.916,8.965,
02/10/2017 14:30,8.941,8.99,
02/10/2017 15:00,8.941,8.99,
02/10/2017 15:30,9.04,9.064,
02/10/2017 16:00,9.089,9.114,
02/10/2017 16:30,9.139,9.163,
02/10/2017 17:00,9.114,9.163,
02/10/2017 17:30,9.089,9.139,
02/10/2017 18:00,9.064,9.114,
02/10/2017 18:30,9.015,9.089,
02/10/2017 19:00,8.965,9.04,
02/10/2017 19:30,8.916,8.99,
02/10/2017 20:00,8.866,8.941,
02/10/2017 20:30,8.866,8.916,
02/10/2017 21:00,8.767,8.866,
02/10/2017 21:30,8.767,8.841,
02/10/2017 22:00,8.767,8.841,
02/10/2017 22:30,8.717,8.792,
02/10/2017 23:00,8.618,8.693,
02/10/2017 23:30,8.568,8.643,
02/11/2017 00:00,8.543,8.618,
02/11/2017 00:30,8.519,8.593,
02/11/2017 01:00,8.494,8.543,
02/11/2017 01:30,8.469,8.543,
02/11/2017 02:00,8.469,8.543,
02/11/2017 02:30,8.519,8.568,
02/11/2017 03:00,8.593,8.643,
02/11/2017 03:30,8.643,8.693,
02/11/2017 04:00,8.693,8.742,
02/11/2017 04:30,8.742,8.767,
02/11/2017 05:00,8.742,8.792,
02/11/2017 05:30,8.742,8.792,
02/11/2017 06:00,8.742,8.792,
02/11/2017 06:30,8.767,8.841,
02/11/2017 07:00,8.742,8.817,
02/11/2017 07:30,8.742,8.817,
02/11/2017 08:00,8.742,8.817,
02/11/2017 08:30,8.792,8.841,
02/11/2017 09:00,8.767,8.841,
02/11/2017 09:30,8.792,8.841,
02/11/2017 10:00,8.792,8.866,
02/11/2017 10:30,8.817,8.891,
02/11/2017 11:00,8.742,8.841,
02/11/2017 11:30,8.717,8.817,
02/11/2017 12:00,8.742,8.841,
02/11/2017 12:30,8.742,8.817,
02/11/2017 13:00,8.717,8.817,
02/11/2017 13:30,8.717,8.841,
02/11/2017 14:00,8.717,8.841,
02/11/2017 14:30,8.717,8.841,
02/11/2017 15:00,8.693,8.792,
02/11/2017 15:30,8.693,8.767,
02/11/2017 16:00,8.668,8.742,
02/11/2017 16:30,8.693,8.767,
02/11/2017 17:00,8.717,8.767,
02/11/2017 17:30,8.717,8.767,
02/11/2017 18:00,8.742,8.792,
02/11/2017 18:30,8.767,8.817,
02/11/2017 19:00,8.767,8.817,
02/11/2017 19:30,8.742,8.792,
02/11/2017 20:00,8.742,8.792,
02/11/2017 20:30,8.767,8.817,
02/11/2017 21:00,8.717,8.792,
02/11/2017 21:30,8.717,8.792,
02/11/2017 22:00,8.693,8.792,
02/11/2017 22:30,8.693,8.792,
02/11/2017 23:00,8.643,8.742,
02/11/2017 23:30,8.543,8.668,
02/12/2017 00:00,8.519,8.618,
02/12/2017 00:30,8.494,8.593,
02/12/2017 01:00,8.469,8.568,
02/12/2017 01:30,8.444,8.543,
02/12/2017 02:00,8.469,8.543,
02/12/2017 02:30,8.519,8.593,
02/12/2017 03:00,8.543,8.593,
02/12/2017 03:30,8.593,8.643,
02/12/2017 04:00,8.668,8.717,
02/12/2017 04:30,8.717,8.767,
02/12/2017 05:00,8.742,8.792,
02/12/2017 05:30,8.742,8.817,
02/12/2017 06:00,8.767,8.841,
02/12/2017 06:30,8.767,8.841,
02/12/2017 07:00,8.767,8.841,
02/12/2017 07:30,8.767,8.841,
02/12/2017 08:00,8.767,8.841,
02/12/2017 08:30,8.792,8.866,
02/12/2017 09:00,8.792,8.866,
02/12/2017 09:30,8.792,8.866,
02/12/2017 10:00,8.792,8.866,
02/12/2017 10:30,8.817,8.891,
02/12/2017 11:00,8.817,8.891,
02/12/2017 11:30,8.817,8.891,
02/12/2017 12:00,8.841,8.891,
02/12/2017 12:30,8.866,8.941,
02/12/2017 13:00,8.841,8.916,
02/12/2017 13:30,8.792,8.866,
02/12/2017 14:00,8.792,8.866,
02/12/2017 14:30,8.792,8.891,
02/12/2017 15:00,8.792,8.866,
02/12/2017 15:30,8.792,8.866,
02/12/2017 16:00,8.767,8.841,
02/12/2017 16:30,8.767,8.841,
02/12/2017 17:00,8.792,8.866,
02/12/2017 17:30,8.792,8.841,
02/12/2017 18:00,8.792,8.866,
02/12/2017 18:30,8.792,8.866,
02/12/2017 19:00,8.792,8.866,
02/12/2017 19:30,8.792,8.866,
02/12/2017 20:00,8.767,8.841,
02/12/2017 20:30,8.792,8.841,
02/12/2017 21:00,8.767,8.841,
02/12/2017 21:30,8.742,8.817,
02/12/2017 22:00,8.742,8.817,
02/12/2017 22:30,8.717,8.792,
02/12/2017 23:00,8.643,8.742,
02/12/2017 23:30,8.668,8.742,
02/13/2017 00:00,8.593,8.693,
02/13/2017 00:30,8.543,8.618,
02/13/2017 01:00,8.494,8.543,
02/13/2017 01:30,8.469,8.543,
02/13/2017 02:00,8.444,8.543,
02/13/2017 02:30,8.469,8.543,
02/13/2017 03:00,8.469,8.543,
02/13/2017 03:30,8.494,8.568,
02/13/2017 04:00,8.519,8.618,
02/13/2017 04:30,8.593,8.668,
02/13/2017 05:00,8.643,8.668,
02/13/2017 05:30,8.643,8.668,
02/13/2017 06:00,8.693,8.693,
02/13/2017 06:30,8.717,8.742,
02/13/2017 07:00,8.717,8.717,
02/13/2017 07:30,8.717,8.742,
02/13/2017 08:00,8.742,8.742,
02/13/2017 08:30,8.767,8.792,
02/13/2017 09:00,8.767,8.792,
02/13/2017 09:30,8.792,8.866,
02/13/2017 10:00,8.916,8.965,
02/13/2017 10:30,8.916,8.99,
02/13/2017 11:00,8.965,9.064,
02/13/2017 11:30,9.015,9.089,
02/13/2017 12:00,9.064,9.139,
02/13/2017 12:30,9.139,9.213,
02/13/2017 13:00,9.089,9.163,
02/13/2017 13:30,9.04,9.139,
02/13/2017 14:00,9.064,9.114,
02/13/2017 14:30,9.04,9.139,
02/13/2017 15:00,9.064,9.139,
02/13/2017 15:30,9.089,9.163,
02/13/2017 16:00,9.139,9.188,
02/13/2017 16:30,9.139,9.188,
02/13/2017 17:00,9.089,9.139,
02/13/2017 17:30,9.064,9.114,
02/13/2017 18:00,9.04,9.089,
02/13/2017 18:30,9.04,9.089,
02/13/2017 19:00,8.99,9.04,
02/13/2017 19:30,8.965,9.04,
02/13/2017 20:00,8.916,8.99,
02/13/2017 20:30,8.891,8.965,
02/13/2017 21:00,8.841,8.916,
02/13/2017 21:30,8.841,8.891,
02/13/2017 22:00,8.817,8.891,
02/13/2017 22:30,8.817,8.866,
02/13/2017 23:00,8.792,8.866,
02/13/2017 23:30,8.767,8.841,
02/14/2017 00:00,8.717,8.792,
02/14/2017 00:30,8.668,8.742,
02/14/2017 01:00,8.643,8.717,
02/14/2017 01:30,8.618,8.693,
02/14/2017 02:00,8.593,8.668,
02/14/2017 02:30,8.593,8.643,
02/14/2017 03:00,8.568,8.643,
02/14/2017 03:30,8.543,8.618,
02/14/2017 04:00,8.568,8.618,
02/14/2017 04:30,8.593,8.643,
02/14/2017 05:00,8.618,8.668,
02/14/2017 05:30,8.668,8.717,
02/14/2017 06:00,8.717,8.767,
02/14/2017 06:30,8.742,8.792,
02/14/2017 07:00,8.742,8.792,
02/14/2017 07:30,8.767,8.841,
02/14/2017 08:00,8.792,8.841,
02/14/2017 08:30,8.792,8.841,
02/14/2017 09:00,8.817,8.866,
02/14/2017 09:30,8.817,8.866,
02/14/2017 10:00,8.817,8.891,
02/14/2017 10:30,8.866,8.916,
02/14/2017 11:00,8.891,8.941,
02/14/2017 11:30,8.916,8.965,
02/14/2017 12:00,8.941,8.99,
02/14/2017 12:30,8.941,8.99,
02/14/2017 13:00,8.941,8.99,
02/14/2017 13:30,8.965,9.015,
02/14/2017 14:00,8.965,9.04,
02/14/2017 14:30,8.941,9.015,
02/14/2017 15:00,8.916,8.99,
02/14/2017 15:30,8.866,8.941,
02/14/2017 16:00,8.866,8.916,
02/14/2017 16:30,8.965,9.015,
02/14/2017 17:00,8.891,8.941,
02/14/2017 17:30,8.841,8.916,
02/14/2017 18:00,8.841,8.891,
02/14/2017 18:30,8.866,8.916,
02/14/2017 19:00,8.891,8.941,
02/14/2017 19:30,8.891,8.941,
02/14/2017 20:00,8.891,8.965,
02/14/2017 20:30,8.916,8.965,
02/14/2017 21:00,8.941,8.99,
02/14/2017 21:30,8.916,8.965,
02/14/2017 22:00,8.891,8.965,
02/14/2017 22:30,8.941,8.99,
02/14/2017 23:00,8.916,8.965,
02/14/2017 23:30,8.891,8.965,
02/15/2017 00:00,8.916,8.965,
02/15/2017 00:30,8.866,8.965,
02/15/2017 01:00,8.866,8.941,
02/15/2017 01:30,8.841,8.916,
02/15/2017 02:00,8.817,8.891,
02/15/2017 02:30,8.792,8.891,
02/15/2017 03:00,8.767,8.841,
02/15/2017 03:30,8.767,8.841,
02/15/2017 04:00,8.742,8.817,
02/15/2017 04:30,8.767,8.841,
02/15/2017 05:00,8.742,8.817,
02/15/2017 05:30,8.792,8.841,
02/15/2017 06:00,8.841,8.891,
02/15/2017 06:30,8.891,8.941,
02/15/2017 07:00,8.891,8.941,
02/15/2017 07:30,8.891,8.941,
02/15/2017 08:00,8.916,8.965,
02/15/2017 08:30,8.916,8.99,
02/15/2017 09:00,8.916,8.99,
02/15/2017 09:30,8.941,8.99,
02/15/2017 10:00,8.965,9.015,
02/15/2017 10:30,9.015,9.064,
02/15/2017 11:00,9.064,9.114,
02/15/2017 11:30,9.064,9.114,
02/15/2017 12:00,9.089,9.139,
02/15/2017 12:30,9.163,9.213,
02/15/2017 13:00,9.213,9.238,
02/15/2017 13:30,9.238,9.238,
02/15/2017 14:00,9.188,9.213,
02/15/2017 14:30,9.188,9.238,
02/15/2017 15:00,9.188,9.238,
02/15/2017 15:30,9.213,9.238,
02/15/2017 16:00,9.188,9.238,
02/15/2017 16:30,9.238,9.213,
02/15/2017 17:00,9.188,9.238,
